States,Date,Homicides Rate
Tennessee,9/1/2021,1.05
Tennessee,10/1/2021,1.06
Tennessee,11/1/2021,0.79
Tennessee,12/1/2021,0.85
Tennessee,1/1/2022,0.79
Tennessee,2/1/2022,0.62
Tennessee,3/1/2022,0.69
Tennessee,4/1/2022,0.85
Tennessee,5/1/2022,0.81
Tennessee,6/1/2022,0.81
Tennessee,7/1/2022,0.75
Tennessee,8/1/2022,0.85
Tennessee,9/1/2022,0.67
Tennessee,10/1/2022,0.79
Tennessee,11/1/2022,0.67
Tennessee,12/1/2022,0.87
Tennessee,1/1/2023,0.84
Tennessee,2/1/2023,0.73
Tennessee,3/1/2023,1.02
Tennessee,4/1/2023,0.63
Tennessee,5/1/2023,0.74
Tennessee,6/1/2023,0.91
Tennessee,7/1/2023,1.02
Tennessee,8/1/2023,0.72
Tennessee,9/1/2023,0.8
Tennessee,10/1/2023,0.86
Tennessee,11/1/2023,0.77
Tennessee,12/1/2023,0.77
Texas,1/1/2014,0.36
Texas,2/1/2014,0.33
Texas,3/1/2014,0.31
Texas,4/1/2014,0.35
Texas,5/1/2014,0.34
Texas,6/1/2014,0.41
Texas,7/1/2014,0.39
Texas,8/1/2014,0.37
Texas,9/1/2014,0.32
Texas,10/1/2014,0.37
Texas,11/1/2014,0.4
Texas,12/1/2014,0.47
Texas,1/1/2015,0.39
Texas,2/1/2015,0.31
Texas,3/1/2015,0.35
Texas,4/1/2015,0.38
Texas,5/1/2015,0.51
Texas,6/1/2015,0.4
Texas,7/1/2015,0.37
Texas,8/1/2015,0.39
Texas,9/1/2015,0.35
Texas,10/1/2015,0.35
Texas,11/1/2015,0.41
Texas,12/1/2015,0.44
Texas,1/1/2016,0.37
Texas,2/1/2016,0.36
Texas,3/1/2016,0.48
Texas,4/1/2016,0.37
Texas,5/1/2016,0.48
Texas,6/1/2016,0.49
Texas,7/1/2016,0.51
Texas,8/1/2016,0.43
Texas,9/1/2016,0.51
Texas,10/1/2016,0.44
Texas,11/1/2016,0.39
Texas,12/1/2016,0.42
Texas,1/1/2017,0.49
Texas,2/1/2017,0.41
Texas,3/1/2017,0.46
Texas,4/1/2017,0.35
Texas,5/1/2017,0.4
Texas,6/1/2017,0.3
Texas,7/1/2017,0.42
Texas,8/1/2017,0.35
Texas,9/1/2017,0.36
Texas,10/1/2017,0.47
Texas,11/1/2017,0.42
Texas,12/1/2017,0.4
Texas,1/1/2018,0.39
Texas,2/1/2018,0.32
Texas,3/1/2018,0.48
Texas,4/1/2018,0.39
Texas,5/1/2018,0.36
Texas,6/1/2018,0.4
Texas,7/1/2018,0.41
Texas,8/1/2018,0.45
Texas,9/1/2018,0.36
Texas,10/1/2018,0.28
Texas,11/1/2018,0.38
Texas,12/1/2018,0.37
Texas,1/1/2019,0.33
Texas,2/1/2019,0.44
Texas,3/1/2019,0.41
Texas,4/1/2019,0.34
Texas,5/1/2019,0.45
Texas,6/1/2019,0.4
Texas,7/1/2019,0.37
Texas,8/1/2019,0.49
Texas,9/1/2019,0.39
Texas,10/1/2019,0.38
Texas,11/1/2019,0.43
Texas,12/1/2019,0.47
Texas,1/1/2020,0.51
Texas,2/1/2020,0.41
Texas,3/1/2020,0.54
Texas,4/1/2020,0.51
Texas,5/1/2020,0.52
Texas,6/1/2020,0.56
Texas,7/1/2020,0.54
Texas,8/1/2020,0.58
Texas,9/1/2020,0.5
Texas,10/1/2020,0.66
Texas,11/1/2020,0.65
Texas,12/1/2020,0.65
Texas,1/1/2021,0.59
Texas,2/1/2021,0.56
Texas,3/1/2021,0.49
Texas,4/1/2021,0.57
Texas,5/1/2021,0.66
Texas,6/1/2021,0.62
Texas,7/1/2021,0.57
Texas,8/1/2021,0.55
Texas,9/1/2021,0.67
Texas,10/1/2021,0.66
Texas,11/1/2021,0.55
Texas,12/1/2021,0.49
Texas,1/1/2022,0.66
Texas,2/1/2022,0.54
Texas,3/1/2022,0.54
Texas,4/1/2022,0.55
Texas,5/1/2022,0.7
Texas,6/1/2022,0.83
Texas,7/1/2022,0.6
Texas,8/1/2022,0.54
Texas,9/1/2022,0.46
Texas,10/1/2022,0.54
Texas,11/1/2022,0.45
Texas,12/1/2022,0.48
Texas,1/1/2023,0.53
Texas,2/1/2023,0.45
Texas,3/1/2023,0.5
Texas,4/1/2023,0.49
Texas,5/1/2023,0.5
Texas,6/1/2023,0.52
Texas,7/1/2023,0.57
Texas,8/1/2023,0.48
Texas,9/1/2023,0.57
Texas,10/1/2023,0.49
Texas,11/1/2023,0.43
Texas,12/1/2023,0.53
Utah,1/1/2014,0.37
Utah,2/1/2014,0.07
Utah,3/1/2014,0.07
Utah,4/1/2014,0.31
Utah,5/1/2014,0.27
Utah,6/1/2014,0.1
Utah,7/1/2014,0.51
Utah,8/1/2014,0.07
Utah,9/1/2014,0.17
Utah,10/1/2014,0.07
Utah,11/1/2014,0.1
Utah,12/1/2014,0.14
Utah,1/1/2015,0.13
Utah,2/1/2015,0.23
Utah,3/1/2015,0.03
Utah,4/1/2015,0.17
Utah,5/1/2015,0.13
Utah,6/1/2015,0.23
Utah,7/1/2015,0.2
Utah,8/1/2015,0.27
Utah,9/1/2015,0.2
Utah,10/1/2015,0.1
Utah,11/1/2015,0.1
Utah,12/1/2015,0.1
Utah,1/1/2016,0.1
Utah,2/1/2016,0.29
Utah,3/1/2016,0.03
Utah,4/1/2016,0.2
Utah,5/1/2016,0.23
Utah,6/1/2016,0.2
Utah,7/1/2016,0.39
Utah,8/1/2016,0.1
Utah,9/1/2016,0.16
Utah,10/1/2016,0.2
Utah,11/1/2016,0.16
Utah,12/1/2016,0.29
Utah,1/1/2017,0.16
Utah,2/1/2017,0.03
Utah,3/1/2017,0.1
Utah,4/1/2017,0.13
Utah,5/1/2017,0.13
Utah,6/1/2017,0.32
Utah,7/1/2017,0.23
Utah,8/1/2017,0.35
Utah,9/1/2017,0.13
Utah,10/1/2017,0.1
Utah,11/1/2017,0.48
Utah,12/1/2017,0.19
Utah,1/1/2018,0.09
Utah,2/1/2018,0.09
Utah,3/1/2018,0.13
Utah,4/1/2018,0.09
Utah,5/1/2018,0.13
Utah,6/1/2018,0.28
Utah,7/1/2018,0.16
Utah,8/1/2018,0.22
Utah,9/1/2018,0.28
Utah,10/1/2018,0.25
Utah,11/1/2018,0.13
Utah,12/1/2018,0.13
Utah,1/1/2019,0.19
Utah,2/1/2019,0.22
Utah,3/1/2019,0.22
Utah,4/1/2019,0.16
Utah,5/1/2019,0.37
Utah,6/1/2019,0.16
Utah,7/1/2019,0.19
Utah,8/1/2019,0.12
Utah,9/1/2019,0.09
Utah,10/1/2019,0.19
Utah,11/1/2019,0.25
Utah,12/1/2019,0.06
Utah,1/1/2020,0.22
Utah,2/1/2020,0.25
Utah,3/1/2020,0.25
Utah,4/1/2020,0.18
Utah,5/1/2020,0.31
Utah,6/1/2020,0.25
Utah,7/1/2020,0.18
Utah,8/1/2020,0.31
Utah,9/1/2020,0.22
Utah,10/1/2020,0.22
Utah,11/1/2020,0.31
Utah,12/1/2020,0.31
Utah,1/1/2021,0.15
Utah,2/1/2021,0.03
Utah,3/1/2021,0.18
Utah,4/1/2021,0.15
Utah,5/1/2021,0.33
Utah,6/1/2021,0.39
Utah,7/1/2021,0.24
Utah,8/1/2021,0.24
Utah,9/1/2021,0.24
Utah,10/1/2021,0.18
Utah,11/1/2021,0.15
Utah,12/1/2021,0.15
Utah,1/1/2022,0.12
Utah,2/1/2022,0.15
Utah,3/1/2022,0.09
Utah,4/1/2022,0.27
Utah,5/1/2022,0.41
Utah,6/1/2022,0.15
Utah,7/1/2022,0.21
Utah,8/1/2022,0.15
Utah,9/1/2022,0.24
Utah,10/1/2022,0.15
Utah,11/1/2022,0.27
Utah,12/1/2022,0.03
Utah,1/1/2023,0.35
Utah,2/1/2023,0.15
Utah,3/1/2023,0.12
Utah,4/1/2023,0.2
Utah,5/1/2023,0.18
Utah,6/1/2023,0.12
Utah,7/1/2023,0.15
Utah,8/1/2023,0.15
Utah,9/1/2023,0.26
Utah,10/1/2023,0.12
Utah,11/1/2023,0.03
Utah,12/1/2023,0.18
United States,1/1/2014,0.29
United States,2/1/2014,0.26
United States,3/1/2014,0.29
United States,4/1/2014,0.31
United States,5/1/2014,0.35
United States,6/1/2014,0.32
United States,7/1/2014,0.34
United States,8/1/2014,0.35
United States,9/1/2014,0.32
United States,10/1/2014,0.34
United States,11/1/2014,0.32
United States,12/1/2014,0.35
United States,1/1/2015,0.34
United States,2/1/2015,0.26
United States,3/1/2015,0.33
United States,4/1/2015,0.32
United States,5/1/2015,0.38
United States,6/1/2015,0.37
United States,7/1/2015,0.4
United States,8/1/2015,0.4
United States,9/1/2015,0.39
United States,10/1/2015,0.37
United States,11/1/2015,0.36
United States,12/1/2015,0.38
United States,1/1/2016,0.35
United States,2/1/2016,0.3
United States,3/1/2016,0.35
United States,4/1/2016,0.37
United States,5/1/2016,0.4
United States,6/1/2016,0.41
United States,7/1/2016,0.45
United States,8/1/2016,0.45
United States,9/1/2016,0.41
United States,10/1/2016,0.43
United States,11/1/2016,0.42
United States,12/1/2016,0.39
United States,1/1/2017,0.42
United States,2/1/2017,0.31
United States,3/1/2017,0.35
United States,4/1/2017,0.37
United States,5/1/2017,0.4
United States,6/1/2017,0.39
United States,7/1/2017,0.43
United States,8/1/2017,0.41
United States,9/1/2017,0.39
United States,10/1/2017,0.42
United States,11/1/2017,0.38
United States,12/1/2017,0.39
United States,1/1/2018,0.38
United States,2/1/2018,0.31
United States,3/1/2018,0.34
United States,4/1/2018,0.37
United States,5/1/2018,0.38
United States,6/1/2018,0.41
United States,7/1/2018,0.41
United States,8/1/2018,0.39
United States,9/1/2018,0.37
United States,10/1/2018,0.36
United States,11/1/2018,0.35
United States,12/1/2018,0.36
United States,1/1/2019,0.36
United States,2/1/2019,0.32
United States,3/1/2019,0.35
United States,4/1/2019,0.34
United States,5/1/2019,0.4
United States,6/1/2019,0.39
United States,7/1/2019,0.4
United States,8/1/2019,0.39
United States,9/1/2019,0.38
United States,10/1/2019,0.37
United States,11/1/2019,0.35
United States,12/1/2019,0.39
United States,1/1/2020,0.38
United States,2/1/2020,0.33
United States,3/1/2020,0.39
United States,4/1/2020,0.4
United States,5/1/2020,0.48
United States,6/1/2020,0.54
United States,7/1/2020,0.57
United States,8/1/2020,0.55
United States,9/1/2020,0.51
United States,10/1/2020,0.56
United States,11/1/2020,0.51
United States,12/1/2020,0.51
United States,1/1/2021,0.39
United States,2/1/2021,0.33
United States,3/1/2021,0.34
United States,4/1/2021,0.38
United States,5/1/2021,0.44
United States,6/1/2021,0.43
United States,7/1/2021,0.49
United States,8/1/2021,0.44
United States,9/1/2021,0.46
United States,10/1/2021,0.47
United States,11/1/2021,0.42
United States,12/1/2021,0.41
United States,1/1/2022,0.48
United States,2/1/2022,0.43
United States,3/1/2022,0.48
United States,4/1/2022,0.49
United States,5/1/2022,0.55
United States,6/1/2022,0.53
United States,7/1/2022,0.59
United States,8/1/2022,0.53
United States,9/1/2022,0.48
United States,10/1/2022,0.5
United States,11/1/2022,0.43
United States,12/1/2022,0.45
United States,1/1/2023,0.47
United States,2/1/2023,0.39
United States,3/1/2023,0.44
United States,4/1/2023,0.43
United States,5/1/2023,0.47
United States,6/1/2023,0.48
United States,7/1/2023,0.5
United States,8/1/2023,0.45
United States,9/1/2023,0.42
United States,10/1/2023,0.43
United States,11/1/2023,0.37
United States,12/1/2023,0.39
Virginia,1/1/2014,0.31
Virginia,2/1/2014,0.38
Virginia,3/1/2014,0.25
Virginia,4/1/2014,0.34
Virginia,5/1/2014,0.37
Virginia,6/1/2014,0.41
Virginia,7/1/2014,0.35
Virginia,8/1/2014,0.32
Virginia,9/1/2014,0.3
Virginia,10/1/2014,0.32
Virginia,11/1/2014,0.41
Virginia,12/1/2014,0.41
Virginia,1/1/2015,0.39
Virginia,2/1/2015,0.21
Virginia,3/1/2015,0.39
Virginia,4/1/2015,0.42
Virginia,5/1/2015,0.43
Virginia,6/1/2015,0.25
Virginia,7/1/2015,0.25
Virginia,8/1/2015,0.45
Virginia,9/1/2015,0.6
Virginia,10/1/2015,0.33
Virginia,11/1/2015,0.43
Virginia,12/1/2015,0.5
Virginia,1/1/2016,0.53
Virginia,2/1/2016,0.37
Virginia,3/1/2016,0.44
Virginia,4/1/2016,0.45
Virginia,5/1/2016,0.48
Virginia,6/1/2016,0.44
Virginia,7/1/2016,0.39
Virginia,8/1/2016,0.43
Virginia,9/1/2016,0.45
Virginia,10/1/2016,0.5
Virginia,11/1/2016,0.67
Virginia,12/1/2016,0.58
Virginia,1/1/2017,0.57
Virginia,2/1/2017,0.34
Virginia,3/1/2017,0.3
Virginia,4/1/2017,0.43
Virginia,5/1/2017,0.44
Virginia,6/1/2017,0.38
Virginia,7/1/2017,0.5
Virginia,8/1/2017,0.35
Virginia,9/1/2017,0.48
Virginia,10/1/2017,0.52
Virginia,11/1/2017,0.44
Virginia,12/1/2017,0.48
Virginia,1/1/2018,0.46
Virginia,2/1/2018,0.27
Virginia,3/1/2018,0.4
Virginia,4/1/2018,0.26
Virginia,5/1/2018,0.46
Virginia,6/1/2018,0.4
Virginia,7/1/2018,0.45
Virginia,8/1/2018,0.48
Virginia,9/1/2018,0.42
Virginia,10/1/2018,0.4
Virginia,11/1/2018,0.39
Virginia,12/1/2018,0.42
Virginia,1/1/2019,0.42
Virginia,2/1/2019,0.29
Virginia,3/1/2019,0.41
Virginia,4/1/2019,0.3
Virginia,5/1/2019,0.77
Virginia,6/1/2019,0.36
Virginia,7/1/2019,0.5
Virginia,8/1/2019,0.48
Virginia,9/1/2019,0.36
Virginia,10/1/2019,0.4
Virginia,11/1/2019,0.4
Virginia,12/1/2019,0.46
Virginia,1/1/2020,0.51
Virginia,2/1/2020,0.35
Virginia,3/1/2020,0.42
Virginia,4/1/2020,0.41
Virginia,5/1/2020,0.47
Virginia,6/1/2020,0.58
Virginia,7/1/2020,0.51
Virginia,8/1/2020,0.55
Virginia,9/1/2020,0.63
Virginia,10/1/2020,0.68
Virginia,11/1/2020,0.69
Virginia,12/1/2020,0.49
Virginia,1/1/2021,0.37
Virginia,2/1/2021,0.44
Virginia,3/1/2021,0.4
Virginia,4/1/2021,0.52
Virginia,5/1/2021,0.52
Virginia,6/1/2021,0.57
Virginia,7/1/2021,0.89
Virginia,8/1/2021,0.53
Virginia,9/1/2021,0.57
Virginia,10/1/2021,0.56
Virginia,11/1/2021,0.65
Virginia,12/1/2021,0.66
Virginia,1/1/2022,0.59
Virginia,2/1/2022,0.5
Virginia,3/1/2022,0.56
Virginia,4/1/2022,0.6
Virginia,5/1/2022,0.69
Virginia,6/1/2022,0.79
Virginia,7/1/2022,0.62
Virginia,8/1/2022,0.55
Virginia,9/1/2022,0.61
Virginia,10/1/2022,0.58
Virginia,11/1/2022,0.75
Virginia,12/1/2022,0.53
Virginia,1/1/2023,0.61
Virginia,2/1/2023,0.59
Virginia,3/1/2023,0.41
Virginia,4/1/2023,0.54
Virginia,5/1/2023,0.52
Virginia,6/1/2023,0.56
Virginia,7/1/2023,0.55
Virginia,8/1/2023,0.62
Virginia,9/1/2023,0.52
Virginia,10/1/2023,0.49
Virginia,11/1/2023,0.33
Virginia,12/1/2023,0.23
Vermont,1/1/2014,0
Vermont,2/1/2014,0.64
Vermont,3/1/2014,0
Vermont,4/1/2014,0.16
Vermont,5/1/2014,0.16
Vermont,6/1/2014,0
Vermont,7/1/2014,0.16
Vermont,8/1/2014,0.16
Vermont,9/1/2014,0
Vermont,10/1/2014,0
Vermont,11/1/2014,0.32
Vermont,12/1/2014,0
Vermont,1/1/2015,0
Vermont,2/1/2015,0
Vermont,3/1/2015,0
Vermont,4/1/2015,0.16
Vermont,5/1/2015,0.16
Vermont,6/1/2015,0.16
Vermont,7/1/2015,0.16
Vermont,8/1/2015,0.96
Vermont,9/1/2015,0
Vermont,10/1/2015,0
Vermont,11/1/2015,0
Vermont,12/1/2015,0.16
Vermont,1/1/2016,0
Vermont,2/1/2016,0.32
Vermont,3/1/2016,0
Vermont,4/1/2016,0
Vermont,5/1/2016,0
Vermont,6/1/2016,0
Vermont,7/1/2016,0
Vermont,8/1/2016,0
Vermont,9/1/2016,0.16
Vermont,10/1/2016,0.96
Vermont,11/1/2016,0.32
Vermont,12/1/2016,0.32
Vermont,1/1/2017,0.8
Vermont,2/1/2017,0.16
Vermont,3/1/2017,0.32
Vermont,4/1/2017,0
Vermont,5/1/2017,0
Vermont,6/1/2017,0
Vermont,7/1/2017,0.32
Vermont,8/1/2017,0.32
Vermont,9/1/2017,0
Vermont,10/1/2017,0.64
Vermont,11/1/2017,0
Vermont,12/1/2017,0
Vermont,1/1/2018,0.32
Vermont,2/1/2018,0
Vermont,3/1/2018,0.16
Vermont,4/1/2018,0
Vermont,5/1/2018,0.64
Vermont,6/1/2018,0.16
Vermont,7/1/2018,0.16
Vermont,8/1/2018,0
Vermont,9/1/2018,0
Vermont,10/1/2018,0.48
Vermont,11/1/2018,0
Vermont,12/1/2018,0
Vermont,1/1/2019,0
Vermont,2/1/2019,0
Vermont,3/1/2019,0.32
Vermont,4/1/2019,0.16
Vermont,5/1/2019,0.16
Vermont,6/1/2019,0
Vermont,7/1/2019,0.48
Vermont,8/1/2019,0
Vermont,9/1/2019,0
Vermont,10/1/2019,0.32
Vermont,11/1/2019,0.32
Vermont,12/1/2019,0.16
Vermont,1/1/2020,0
Vermont,2/1/2020,0
Vermont,3/1/2020,0.48
Vermont,4/1/2020,0.16
Vermont,5/1/2020,0.32
Vermont,6/1/2020,0.16
Vermont,7/1/2020,0.32
Vermont,8/1/2020,0.16
Vermont,9/1/2020,0
Vermont,10/1/2020,0.32
Vermont,11/1/2020,0.16
Vermont,12/1/2020,0.16
Vermont,1/1/2021,0.15
Vermont,2/1/2021,0
Vermont,3/1/2021,0
Vermont,4/1/2021,0.15
Vermont,5/1/2021,0.15
Vermont,6/1/2021,0
Vermont,7/1/2021,0
Vermont,8/1/2021,0.15
Vermont,9/1/2021,0.15
Vermont,10/1/2021,0.31
Vermont,11/1/2021,0.31
Vermont,12/1/2021,0
Vermont,1/1/2022,0
Vermont,2/1/2022,0.31
Vermont,3/1/2022,0
Vermont,4/1/2022,0.15
Vermont,5/1/2022,0.15
Vermont,6/1/2022,0.31
Vermont,7/1/2022,0.46
Vermont,8/1/2022,0.46
Vermont,9/1/2022,0.31
Vermont,10/1/2022,0.46
Vermont,11/1/2022,0.31
Vermont,12/1/2022,0.46
Vermont,1/1/2023,0.15
Vermont,2/1/2023,0.15
Vermont,3/1/2023,0.31
Vermont,4/1/2023,0.15
Vermont,5/1/2023,0.15
Vermont,6/1/2023,0.15
Vermont,7/1/2023,0.31
Vermont,8/1/2023,0.15
Vermont,9/1/2023,0.46
Vermont,10/1/2023,0.46
Vermont,11/1/2023,0
Vermont,12/1/2023,0
Washington,1/1/2014,0.18
Washington,2/1/2014,0.21
Washington,3/1/2014,0.13
Washington,4/1/2014,0.21
Washington,5/1/2014,0.2
Washington,6/1/2014,0.25
Washington,7/1/2014,0.24
Washington,8/1/2014,0.27
Washington,9/1/2014,0.14
Washington,10/1/2014,0.24
Washington,11/1/2014,0.25
Washington,12/1/2014,0.17
Washington,1/1/2015,0.26
Washington,2/1/2015,0.22
Washington,3/1/2015,0.32
Washington,4/1/2015,0.11
Washington,5/1/2015,0.24
Washington,6/1/2015,0.24
Washington,7/1/2015,0.42
Washington,8/1/2015,0.28
Washington,9/1/2015,0.25
Washington,10/1/2015,0.17
Washington,11/1/2015,0.17
Washington,12/1/2015,0.33
Washington,1/1/2016,0.23
Washington,2/1/2016,0.25
Washington,3/1/2016,0.16
Washington,4/1/2016,0.26
Washington,5/1/2016,0.21
Washington,6/1/2016,0.18
Washington,7/1/2016,0.23
Washington,8/1/2016,0.18
Washington,9/1/2016,0.3
Washington,10/1/2016,0.22
Washington,11/1/2016,0.26
Washington,12/1/2016,0.19
Washington,1/1/2017,0.36
Washington,2/1/2017,0.2
Washington,3/1/2017,0.24
Washington,4/1/2017,0.3
Washington,5/1/2017,0.28
Washington,6/1/2017,0.2
Washington,7/1/2017,0.22
Washington,8/1/2017,0.18
Washington,9/1/2017,0.19
Washington,10/1/2017,0.28
Washington,11/1/2017,0.28
Washington,12/1/2017,0.28
Washington,1/1/2018,0.28
Washington,2/1/2018,0.23
Washington,3/1/2018,0.29
Washington,4/1/2018,0.17
Washington,5/1/2018,0.21
Washington,6/1/2018,0.33
Washington,7/1/2018,0.35
Washington,8/1/2018,0.17
Washington,9/1/2018,0.23
Washington,10/1/2018,0.32
Washington,11/1/2018,0.31
Washington,12/1/2018,0.33
Washington,1/1/2019,0.32
Washington,2/1/2019,0.16
Washington,3/1/2019,0.22
Washington,4/1/2019,0.32
Washington,5/1/2019,0.21
Washington,6/1/2019,0.22
Washington,7/1/2019,0.33
Washington,8/1/2019,0.22
Washington,9/1/2019,0.13
Washington,10/1/2019,0.17
Washington,11/1/2019,0.21
Washington,12/1/2019,0.18
Washington,1/1/2020,0.26
Washington,2/1/2020,0.26
Washington,3/1/2020,0.36
Washington,4/1/2020,0.4
Washington,5/1/2020,0.45
Washington,6/1/2020,0.36
Washington,7/1/2020,0.35
Washington,8/1/2020,0.36
Washington,9/1/2020,0.34
Washington,10/1/2020,0.29
Washington,11/1/2020,0.25
Washington,12/1/2020,0.29
Washington,1/1/2021,0.4
Washington,2/1/2021,0.19
Washington,3/1/2021,0.28
Washington,4/1/2021,0.31
Washington,5/1/2021,0.32
Washington,6/1/2021,0.36
Washington,7/1/2021,0.52
Washington,8/1/2021,0.52
Washington,9/1/2021,0.37
Washington,10/1/2021,0.37
Washington,11/1/2021,0.34
Washington,12/1/2021,0.28
Washington,1/1/2022,0.35
Washington,2/1/2022,0.37
Washington,3/1/2022,0.42
Washington,4/1/2022,0.37
Washington,5/1/2022,0.41
Washington,6/1/2022,0.48
Washington,7/1/2022,0.55
Washington,8/1/2022,0.58
Washington,9/1/2022,0.45
Washington,10/1/2022,0.46
Washington,11/1/2022,0.41
Washington,12/1/2022,0.27
Washington,1/1/2023,0.45
Washington,2/1/2023,0.32
Washington,3/1/2023,0.44
Washington,4/1/2023,0.46
Washington,5/1/2023,0.41
Washington,6/1/2023,0.4
Washington,7/1/2023,0.36
Washington,8/1/2023,0.49
Washington,9/1/2023,0.44
Washington,10/1/2023,0.41
Washington,11/1/2023,0.29
Washington,12/1/2023,0.31
Wisconsin,1/1/2014,0.12
Wisconsin,2/1/2014,0.12
Wisconsin,3/1/2014,0.23
Wisconsin,4/1/2014,0.23
Wisconsin,5/1/2014,0.36
Wisconsin,6/1/2014,0.24
Wisconsin,7/1/2014,0.23
Wisconsin,8/1/2014,0.42
Wisconsin,9/1/2014,0.17
Wisconsin,10/1/2014,0.24
Wisconsin,11/1/2014,0.12
Wisconsin,12/1/2014,0.19
Wisconsin,1/1/2015,0.35
Wisconsin,2/1/2015,0.23
Wisconsin,3/1/2015,0.4
Wisconsin,4/1/2015,0.4
Wisconsin,5/1/2015,0.43
Wisconsin,6/1/2015,0.36
Wisconsin,7/1/2015,0.47
Wisconsin,8/1/2015,0.23
Wisconsin,9/1/2015,0.35
Wisconsin,10/1/2015,0.4
Wisconsin,11/1/2015,0.29
Wisconsin,12/1/2015,0.21
Wisconsin,1/1/2016,0.21
Wisconsin,2/1/2016,0.17
Wisconsin,3/1/2016,0.36
Wisconsin,4/1/2016,0.4
Wisconsin,5/1/2016,0.33
Wisconsin,6/1/2016,0.29
Wisconsin,7/1/2016,0.38
Wisconsin,8/1/2016,0.47
Wisconsin,9/1/2016,0.35
Wisconsin,10/1/2016,0.5
Wisconsin,11/1/2016,0.16
Wisconsin,12/1/2016,0.36
Wisconsin,1/1/2017,0.21
Wisconsin,2/1/2017,0.24
Wisconsin,3/1/2017,0.33
Wisconsin,4/1/2017,0.17
Wisconsin,5/1/2017,0.19
Wisconsin,6/1/2017,0.41
Wisconsin,7/1/2017,0.38
Wisconsin,8/1/2017,0.38
Wisconsin,9/1/2017,0.4
Wisconsin,10/1/2017,0.17
Wisconsin,11/1/2017,0.28
Wisconsin,12/1/2017,0.24
Wisconsin,1/1/2018,0.26
Wisconsin,2/1/2018,0.21
Wisconsin,3/1/2018,0.31
Wisconsin,4/1/2018,0.29
Wisconsin,5/1/2018,0.34
Wisconsin,6/1/2018,0.21
Wisconsin,7/1/2018,0.12
Wisconsin,8/1/2018,0.38
Wisconsin,9/1/2018,0.26
Wisconsin,10/1/2018,0.33
Wisconsin,11/1/2018,0.17
Wisconsin,12/1/2018,0.19
Wisconsin,1/1/2019,0.36
Wisconsin,2/1/2019,0.19
Wisconsin,3/1/2019,0.14
Wisconsin,4/1/2019,0.27
Wisconsin,5/1/2019,0.34
Wisconsin,6/1/2019,0.33
Wisconsin,7/1/2019,0.29
Wisconsin,8/1/2019,0.29
Wisconsin,9/1/2019,0.27
Wisconsin,10/1/2019,0.29
Wisconsin,11/1/2019,0.22
Wisconsin,12/1/2019,0.24
Wisconsin,1/1/2020,0.29
Wisconsin,2/1/2020,0.51
Wisconsin,3/1/2020,0.36
Wisconsin,4/1/2020,0.38
Wisconsin,5/1/2020,0.43
Wisconsin,6/1/2020,0.5
Wisconsin,7/1/2020,0.48
Wisconsin,8/1/2020,0.6
Wisconsin,9/1/2020,0.5
Wisconsin,10/1/2020,0.51
Wisconsin,11/1/2020,0.45
Wisconsin,12/1/2020,0.33
Wisconsin,1/1/2021,0.44
Wisconsin,2/1/2021,0.27
Wisconsin,3/1/2021,0.37
Wisconsin,4/1/2021,0.56
Wisconsin,5/1/2021,0.56
Wisconsin,6/1/2021,0.36
Wisconsin,7/1/2021,0.63
Wisconsin,8/1/2021,0.47
Wisconsin,9/1/2021,0.63
Wisconsin,10/1/2021,0.58
Wisconsin,11/1/2021,0.46
Wisconsin,12/1/2021,0.31
Wisconsin,1/1/2022,0.51
Wisconsin,2/1/2022,0.41
Wisconsin,3/1/2022,0.46
Wisconsin,4/1/2022,0.36
Wisconsin,5/1/2022,0.48
Wisconsin,6/1/2022,0.46
Wisconsin,7/1/2022,0.61
Wisconsin,8/1/2022,0.49
Wisconsin,9/1/2022,0.42
Wisconsin,10/1/2022,0.44
Wisconsin,11/1/2022,0.42
Wisconsin,12/1/2022,0.41
Wisconsin,1/1/2023,0.44
Wisconsin,2/1/2023,0.32
Wisconsin,3/1/2023,0.58
Wisconsin,4/1/2023,0.24
Wisconsin,5/1/2023,0.37
Wisconsin,6/1/2023,0.49
Wisconsin,7/1/2023,0.47
Wisconsin,8/1/2023,0.41
Wisconsin,9/1/2023,0.42
Wisconsin,10/1/2023,0.42
Wisconsin,11/1/2023,0.22
Wisconsin,12/1/2023,0.41
West Virginia,1/1/2014,0.38
West Virginia,2/1/2014,0.27
West Virginia,3/1/2014,0.49
West Virginia,4/1/2014,0.32
West Virginia,5/1/2014,0.38
West Virginia,6/1/2014,0.27
West Virginia,7/1/2014,0.27
West Virginia,8/1/2014,0.27
West Virginia,9/1/2014,0.27
West Virginia,10/1/2014,0.32
West Virginia,11/1/2014,0.27
West Virginia,12/1/2014,0.43
West Virginia,1/1/2015,0.43
West Virginia,2/1/2015,0.49
West Virginia,3/1/2015,0.33
West Virginia,4/1/2015,0.27
West Virginia,5/1/2015,0.16
West Virginia,6/1/2015,0.27
West Virginia,7/1/2015,0.22
West Virginia,8/1/2015,0.33
West Virginia,9/1/2015,0.38
West Virginia,10/1/2015,0.33
West Virginia,11/1/2015,0.27
West Virginia,12/1/2015,0.38
West Virginia,1/1/2016,0.33
West Virginia,2/1/2016,0.11
West Virginia,3/1/2016,0.33
West Virginia,4/1/2016,0.11
West Virginia,5/1/2016,0.6
West Virginia,6/1/2016,0.38
West Virginia,7/1/2016,0.44
